,interview,task,numsaccades,sumsaccadedistance,meansaccadedistance,stddevsaccadedistance,longestsaccadedistance,sumsaccadeduration,meansaccadeduration,stddevsaccadeduration,longestsaccadeduration,meansaccadespeed,stddevsaccadespeed,minsaccadespeed,maxsaccadespeed,fixationsaccadetimeratio
702,HO-193,HO-193_allsc,231,33124.1402645,143.3945466,148.689023124,964.814075685,127681.0,552.731601732,1815.44017582,27293.0,0.319581297126,0.164763462862,0.00938620039962,0.891651037111,1.60421285183
703,HO-193,Reading,103,15515.2253001,150.633255341,163.39726054,964.814075685,44188.0,429.009708738,425.28849482,2899.0,0.338502880282,0.159352527674,0.0762132034356,0.891651037111,0.806078573368
704,HO-193,Memory,42,8268.09460105,196.859395263,189.070317157,851.960316225,21792.0,518.857142857,539.912620366,3301.0,0.370502928489,0.175218401895,0.0781507290637,0.883853221624,0.876697870778
705,HO-193,CookieTheft,79,8961.58323394,113.437762455,90.3322067761,416.062705138,59800.0,756.962025316,3042.66957028,27293.0,0.277877157671,0.157097582105,0.00938620039962,0.814072240357,0.632023411371
706,HO-193,PupilCalib,7,379.237129456,54.1767327795,35.3143312501,117.169401264,1901.0,271.571428571,94.9944860555,400.0,0.206294930634,0.127087412476,0.094863534785,0.397656791824,4.10205155181
707,HP-138,HP-138_allsc,112,52872.2118483,472.073320074,522.055520959,2713.0428678,130217.0,1162.65178571,2645.93438156,27298.0,0.473864525308,0.251631891369,0.0129192235885,1.4810505493,0.235359606573
708,HP-138,Reading,39,22144.8334742,567.816242928,510.13536365,2051.75466727,36914.0,946.512820513,856.567257684,4000.0,0.586433062618,0.247011243236,0.137262722592,1.3575631953,0.19726932871
709,HP-138,Memory,18,17540.465428,974.470301556,743.525462857,2713.0428678,29801.0,1655.61111111,1241.58727342,4305.0,0.604315655429,0.283202762531,0.355518555227,1.4810505493,0.0939565786383
710,HP-138,CookieTheft,49,11839.2627509,241.617607161,246.126976875,1282.04193473,33204.0,677.632653061,652.529587256,3299.0,0.363070867187,0.16457527158,0.112600275549,0.970748515651,0.478617034092
711,HP-138,PupilCalib,6,1347.65019517,224.608365862,193.217757414,539.543206589,30298.0,5049.66666667,10901.4311293,27298.0,0.255630517077,0.267773626157,0.0129192235885,0.770776009413,0.17159548485
712,HR-047,HR-047_allsc,32,31029.7491992,969.710912476,1387.86703287,6146.12698228,70192.0,2193.53125,3839.08787877,20600.0,0.528612397136,0.300977739187,0.0160391470378,1.24781325835,-0.112985683817
713,HR-047,Reading,17,27153.8066204,1597.28274238,1668.04423188,6146.12698228,37296.0,2193.88235294,2165.44694816,7999.0,0.671963410466,0.208675521245,0.190736155211,1.04641495468,0.0748605748606
714,HR-047,Memory,0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,inf,-1.0,-1.0
715,HR-047,CookieTheft,7,2447.04874352,349.578391932,327.117449677,854.779474972,7498.0,1071.14285714,1690.58041597,4799.0,0.539165275943,0.372399206931,0.1563760395,1.24781325835,0.346892504668
716,HR-047,PupilCalib,8,1429.89383531,178.736729413,150.703836913,480.697998302,25399.0,3174.875,7052.85100281,20600.0,0.214757724856,0.14204712036,0.0160391470378,0.386137338703,0.126304185204
717,HR-102,HR-102_allsc,143,95984.7533094,671.222051115,659.710583997,3254.7208955,223086.0,1560.04195804,3872.42247738,41596.0,0.54069275702,0.234175926495,0.0131206871578,1.28189290773,0.443625439599
718,HR-102,Reading,30,25643.0803774,854.769345914,660.688911554,2583.9442363,79214.0,2640.46666667,7411.98909379,41596.0,0.601275407784,0.230857391115,0.0131206871578,1.04107620461,0.0654682253137
719,HR-102,Memory,37,36969.421551,999.173555433,820.169743694,3254.7208955,69572.0,1880.32432432,1585.14662929,5999.0,0.547495399086,0.169720274934,0.15228711362,0.947095446652,0.125452768355
720,HR-102,CookieTheft,64,31460.717307,491.573707922,478.851983843,2160.38958396,69900.0,1092.1875,2440.45328781,19697.0,0.539152337233,0.25961972305,0.0966742111489,1.28189290773,0.22017167382
721,HR-102,PupilCalib,12,1911.53407401,159.294506168,159.385747997,498.211879507,4400.0,366.666666667,234.843597212,800.0,0.376476889269,0.217962593485,0.0672336250035,0.711731256439,1.36340909091
722,HR-107,HR-107_allsc,236,100107.193212,424.183022084,455.919383806,2096.24360712,249503.0,1057.21610169,2986.13241785,37498.0,0.49025928022,0.246321758035,0.0204986299536,2.0731690086,0.235876372294
723,HR-107,Reading,40,18266.9948363,456.674870907,477.192212978,2096.24360712,31721.0,793.025,670.009126899,2500.0,0.511647691629,0.212144376104,0.212144860824,1.08420960072,0.264272879165
724,HR-107,Memory,127,54004.5635585,425.232783925,440.815092489,1765.14293383,100188.0,788.881889764,819.291482659,5700.0,0.530946114293,0.26075017849,0.053304679651,2.0731690086,0.262646225097
725,HR-107,CookieTheft,61,26563.4246325,435.465977582,493.638558239,1887.13586776,89190.0,1462.13114754,4762.73111942,37498.0,0.424628792727,0.203276916406,0.0204986299536,0.914026519584,0.180704114811
726,HR-107,PupilCalib,8,1272.21018455,159.026273069,188.792412132,555.845034349,28404.0,3550.5,8950.03968068,25697.0,0.237846199415,0.255282548483,0.021630736442,0.830410802751,0.235882270103
727,HR-110,HR-110_allsc,179,44061.942846,246.156105285,271.872852863,1720.10213708,106324.0,593.988826816,1363.24969886,17798.0,0.436066171544,0.175804565186,0.0189356639038,0.966717097315,2.05567373739
728,HR-110,Reading,17,3698.38991018,217.552347658,148.69845035,494.859418548,8699.0,511.705882353,266.607334086,1200.0,0.412918666368,0.188807467402,0.119587838402,0.750752063617,0.702149672376
729,HR-110,Memory,72,19374.8930625,269.095736979,269.489338086,1587.24818215,37620.0,522.5,414.930403124,2700.0,0.459705213762,0.175185907914,0.121764508639,0.966717097315,0.448351940457
730,HR-110,CookieTheft,84,20690.2371006,246.312346436,297.754183821,1720.10213708,58805.0,700.05952381,1948.38022533,17798.0,0.433873072902,0.168982999021,0.0189356639038,0.93538146454,0.406360003401
731,HR-110,PupilCalib,6,298.422772714,49.7371287857,31.1921424948,101.165620058,1200.0,200.0,0.0,200.0,0.248685643928,0.155960712474,0.0860327780787,0.50582810029,6.66583333333
732,HR-133,HR-133_allsc,12,9217.11866654,768.176555545,684.071213686,2306.9120062,12898.0,1074.91666667,831.343431751,2600.0,0.685942256036,0.371503941553,0.315310321718,1.62618946071,-0.364369330956
733,HR-133,Reading,12,9218.11866654,768.176555545,684.071213686,2306.9120062,12899.0,1074.91666667,831.343431751,2600.0,0.685942256036,0.371503941553,0.315310321718,1.62618946071,0.271261338088
734,HR-133,CookieTheft,0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,inf,-1.0,-1.0
735,HR-151,HR-151_allsc,74,43324.0849823,585.460607869,628.005749978,3228.00502719,143816.0,1943.45945946,5437.74083879,36501.0,0.503398146765,0.256175834115,0.0130841991873,1.44348592037,0.147849226416
736,HR-151,Reading,30,18856.6207923,628.554026411,642.945632927,2509.53263472,57224.0,1907.46666667,5436.90304045,30302.0,0.58461015421,0.288245341639,0.0679142200549,1.44348592037,0.118534181462
737,HR-151,Memory,8,7283.84882508,910.481103135,995.859514352,3228.00502719,21195.0,2649.375,2504.07427648,7901.0,0.377208504193,0.140738338141,0.121507166245,0.580787686182,0.108516159472
738,HR-151,CookieTheft,25,15406.2954981,616.251819925,520.456660648,1927.197862,25497.0,1019.88,684.900316348,2600.0,0.551323545811,0.198787378383,0.218809045064,0.875999028183,0.203945562223
739,HR-151,PupilCalib,11,1777.31986673,161.574533339,214.106387218,654.242085119,39900.0,3627.27272727,10906.9364176,36501.0,0.264763777772,0.168848401586,0.0130841991873,0.595306719854,0.160401002506
740,HR-179,HR-179_allsc,76,17372.5080879,228.585632736,261.753692939,1529.98689322,94917.0,1248.90789474,3288.47151192,27399.0,0.305534581615,0.151838281325,0.00776271286739,0.798892403989,0.452099628126
741,HR-179,Reading,25,4387.31922048,175.492768819,178.059197313,769.124598554,21203.0,848.12,1005.8317172,3499.0,0.282000383816,0.170704411991,0.0719775581639,0.673566475258,0.749799556667
742,HR-179,Memory,18,4757.52256273,264.30680904,336.404408341,1529.98689322,13499.0,749.944444444,852.197883139,3900.0,0.352361457751,0.114649534591,0.161935633324,0.621401273686,0.385213719535
743,HR-179,CookieTheft,27,7773.44819185,287.905488587,284.202461188,1263.55824705,31808.0,1178.07407407,1715.11699368,8700.0,0.319138903758,0.148363608759,0.102211069512,0.798892403989,0.310833752515
744,HR-179,PupilCalib,6,454.218112864,75.7030188107,70.8721794764,212.690569854,28407.0,4734.5,11103.2925162,27399.0,0.201893661063,0.149151274618,0.00776271286739,0.442025869954,0.362551483789
745,HS-085,HS-085_allsc,149,68449.3334198,459.391499462,464.224909503,2528.4313343,161674.0,1085.06040268,2356.04830409,18298.0,0.550266005748,0.274006261906,0.0217821703981,2.33524062085,0.219545811425
746,HS-085,Reading,46,26628.077731,578.871255022,562.538168989,2528.4313343,58486.0,1271.43478261,2652.06781087,18198.0,0.608751851805,0.372207655444,0.0315497736687,2.33524062085,0.119943234278
747,HS-085,Memory,18,5327.50236671,295.972353706,224.101177135,878.870449357,10298.0,572.111111111,344.383658984,1300.0,0.486871105583,0.144648886567,0.215125836531,0.840697734892,0.427267430569
748,HS-085,CookieTheft,76,30789.6431887,405.126884062,400.042034004,2263.16900861,66892.0,880.157894737,1605.70458929,13799.0,0.527535413023,0.218117951409,0.047736864634,1.18476530113,0.234811337679
749,HS-085,PupilCalib,9,5704.11013336,633.790014817,628.81897231,2136.56311579,25998.0,2888.66666667,5818.58281715,18298.0,0.570075375918,0.291800514863,0.0217821703981,0.928940485125,0.0961612431726
750,HU-048,HU-048_allsc,77,33668.4543921,437.252654442,420.668518533,2068.00588619,119378.0,1550.36363636,2869.50352348,19499.0,0.379135601575,0.168980715483,0.00813136039849,0.788966034858,0.304733918446
751,HU-048,Reading,16,8820.98264094,551.311415059,554.588347894,2068.00588619,20290.0,1268.125,1273.88669695,4300.0,0.465597566635,0.143206657788,0.229122026062,0.772060631254,0.183095120749
752,HU-048,Memory,27,12262.4181278,454.163634365,371.224685294,1434.80019832,29888.0,1106.96296296,777.593896456,2900.0,0.394258289974,0.15260433909,0.0730250383561,0.6736206883,0.492204229122
753,HU-048,CookieTheft,24,11906.2747007,496.094779194,394.45632027,1391.42824848,49797.0,2074.875,3871.35215467,19499.0,0.395422996397,0.16265341481,0.0201428861201,0.788966034858,0.136534329377
754,HU-048,PupilCalib,10,678.778922612,67.8778922612,34.2166676548,131.752432537,19403.0,1940.3,5014.52964561,16203.0,0.16087545123,0.0666750209237,0.00813136039849,0.253263330611,0.407101994537
755,HU-079,HU-079_allsc,187,76669.7046575,409.998420628,525.27360526,2929.61033355,165498.0,885.016042781,1758.35820441,19600.0,0.478977322087,0.214206250444,0.0418720774209,1.08449963635,0.282667942777
756,HU-079,Reading,45,18070.8049354,401.573443009,459.05469263,2453.34644236,31095.0,691.0,615.846793226,3099.0,0.540479927053,0.210887268639,0.212030237401,0.989957725845,0.305483196655
757,HU-079,Memory,63,38725.8798067,614.696504868,702.204706224,2929.61033355,67394.0,1069.74603175,956.713105752,3999.0,0.483351089225,0.211998382196,0.133815625513,1.04945561705,0.178131584414
758,HU-079,CookieTheft,68,16932.9993115,249.014695758,269.262276773,1414.63311981,44809.0,658.955882353,1445.85330312,12007.0,0.444106792501,0.196311301918,0.0418720774209,0.90616188982,0.390390323373
759,HU-079,PupilCalib,11,2940.02060386,267.274600351,445.969869709,1533.05164413,22200.0,2018.18181818,5832.12108616,19600.0,0.417889272866,0.302317181104,0.0782169206187,1.08449963635,0.256666666667
760,HU-153,HU-153_allsc,100,71392.6081128,713.926081128,807.1777948,4067.35205638,152696.0,1526.96,3290.24797174,26697.0,0.563912542897,0.25087767206,0.00960961534119,1.47821053747,0.145881125016
761,HU-153,Reading,26,24697.7510506,949.913501946,911.936887454,2734.50920344,59202.0,2277.0,5100.95725134,26697.0,0.639578679361,0.253959252178,0.00960961534119,1.12527439541,0.0658592615114
762,HU-153,Memory,8,11200.580314,1400.07253925,1352.33218484,4067.35205638,18900.0,2362.5,2949.41040113,9201.0,0.714697857919,0.353633831852,0.419521272668,1.47821053747,0.116349206349
763,HU-153,CookieTheft,53,31904.1464552,601.965027456,636.809023131,2655.02134248,50594.0,954.603773585,842.406245403,4408.0,0.568699670939,0.206474393848,0.172549509266,1.20076301673,0.209649365537
764,HU-153,PupilCalib,13,3590.13029305,276.163868696,347.902621161,1097.95821285,24000.0,1846.15384615,4869.63396718,17992.0,0.300272554094,0.155684202513,0.061024800625,0.554119205196,0.191666666667
765,HV-160,HV-160_allsc,85,80262.2587119,944.261867199,1221.78912625,8000.72322177,116602.0,1371.78823529,2311.25414365,18404.0,0.69540567856,0.282182415603,0.025,1.41613339413,0.931524707747
766,HV-160,Reading,29,24449.0658097,843.071234817,1004.80997788,4774.55850502,30505.0,1051.89655172,1028.82670153,5000.0,0.724506758837,0.250779380917,0.309722577846,1.3562478024,0.144238649402
767,HV-160,Memory,15,21414.2293516,1427.61529011,1983.05731428,8000.72322177,26397.0,1759.8,2450.704919,9998.0,0.822096386909,0.271286026437,0.390518965059,1.31838477394,0.106072659772
768,HV-160,CookieTheft,34,33407.5370441,982.574618945,1008.30101524,3005.79996173,57300.0,1685.29411765,3107.77454751,18404.0,0.686938581898,0.269540788822,0.0461094921141,1.41613339413,0.101204188482
769,HV-160,PupilCalib,7,991.426506518,141.632358074,161.442046992,430.622727276,2400.0,342.857142857,222.539456106,800.0,0.344489869027,0.248366343236,0.025,0.774525775532,3.37458333333
